artist,title,mood,genre,album,tempo,energy,acousticness,danceability
Go West,One Way Street,anger,hard rock,Aces and Kings: The Best Of,0.7100591716,60,14,62
Goat,Goathead,anger,hard rock,World Music,0.4556213018,72,1,37
Goat Girl,The Man,joy,indie,Goat Girl,0.3846153846,79,1,43
Goat Girl,Cracker Drool,sadness,indie,Goat Girl,0.349112426,68,1,49
Goat Girl,Sad Cowboy,sadness,indie,On All Fours,0.5798816568,77,35,62
Goat Girl,Pest,anger,hard rock,On All Fours,0.6390532544,59,36,49
Goat Girl,Viper Fish,sadness,indie,Goat Girl,0.5562130178,67,2,39
Goat Girl,Burn the Stake,sadness,indie,Goat Girl,0.1775147929,70,1,29
Goat Girl,Country Sleaze,anger,hard rock,Country Sleaze,0.3964497041,62,1,40
Goat Girl,Throw Me a Bone,anger,hard rock,Goat Girl,0.3846153846,49,58,52
Goat Girl,Scum,anger,hard rock,Scum,0.674556213,71,12,39
Goat Girl,P.T.S.Tea,sadness,indie,On All Fours,0.6923076923,80,11,50
Goat Girl,Badibaba,sadness,indie,On All Fours,0.6686390533,82,6,45
Goat Girl,Creep,anger,hard rock,Goat Girl,0.573964497,82,3,38
Goat Girl,The Crack,anger,hard rock,On All Fours,0.550295858,78,5,66
Goat Girl,Anxiety Feels,sadness,indie,On All Fours,0.798816568,54,18,61
Goat Girl,Slowly Reclines,sadness,indie,Goat Girl,0.5207100592,42,16,44
God Module,The Source,sadness,electronic,Viscera,0.6449704142,100,0,51
God Module,False Pretense,sadness,electronic,Viscera,0.6153846154,90,0,53
God Module,Victims Among Friends,sadness,electronic,Psychic Surgery: The Victims Among Friends and Perception,0.6213017751,100,0,50
Godsmack,Releasing the Demons,anger,hard rock,Faceless,0.426035503,93,0,53
Gogol Bordello,Supertheory of Supereverything,anger,hard rock,Super Taranta!,0.4378698225,76,14,62
Gogol Bordello,Break Into Your Higher Self,anger,hard rock,Seekers and Finders,0.3846153846,89,2,52
Gogol Bordello,Familia Bonfireball,anger,hard rock,Seekers and Finders,0.7159763314,92,0,27
Gogol Bordello,Still That Way,anger,hard rock,Seekers and Finders,0.3195266272,87,2,46
Gold Fir,Fatal Fantasies,anger,hard rock,Prelude - EP,0.4319526627,73,42,83
Gold Spectacles,Origami Lover,love,indie,Gold Spectacles,0.2958579882,37,83,73
Golden Earring,Kill Me Ce Soir,anger,hard rock,Switch,0.4911242604,89,8,39
Golden Features,Worship,sadness,indie,SECT,0.5384615385,57,23,66
Golden Features,Falling Out,joy,indie,SECT,0.5147928994,49,34,68
Golden Features,Always,joy,indie,SECT,0.4674556213,54,3,76
Golden Shoulders,I Will Light You On Fire,joy,indie,Friendship Is Deep,0.550295858,67,37,47
Goldfrapp,Drew,anger,hard rock,Tales of Us,0.3609467456,28,40,39
Goldfrapp,Thea,anger,hard rock,Tales of Us,0.3964497041,82,7,55
Goldfrapp,Train,anger,hard rock,Black Cherry,0.5857988166,71,0,63
Goldfrapp,Crystalline Green,anger,hard rock,Black Cherry,0.9526627219,69,13,43
Goldfrapp,Ulla,anger,hard rock,Tales of Us,0.3609467456,25,78,32
Goldfrapp,Forever,anger,hard rock,Black Cherry,0.2899408284,37,70,46
Gomez,See the World,sadness,indie,How We Operate,0.3727810651,75,2,49
Gomez,How We Operate,joy,indie,How We Operate,0.6272189349,61,1,68
Gomez,Tijuana Lady,sadness,indie,Bring It On - 10th Anniversary Collector's Edition,0.5029585799,39,68,63
Gomez,Get Myself Arrested,anger,hard rock,Bring It On - 10th Anniversary Collector's Edition,0.2958579882,57,28,53
Gone Is Gone,Stolen From Me,anger,hard rock,Gone Is Gone,0.6568047337,94,5,56
Gong,Ive Bin Stone Before,anger,hard rock,Camembert Electrique,0.6272189349,47,7,35
Good Charlotte,Keep Your Hands Off My Girl,anger,hard rock,Good Morning Revival,0.6331360947,95,2,59
Good Charlotte,40 oz. Dream,anger,hard rock,Youth Authority,0.4792899408,77,0,74
Good Charlotte,The Day That I Die,anger,hard rock,The Young and The Hopeless,0.6094674556,76,1,48
Good Charlotte,Riot Girl,anger,hard rock,The Young and The Hopeless,0.3372781065,95,0,52
Good Charlotte,Say Anything,anger,hard rock,The Young and The Hopeless,0.426035503,76,1,65
Good Charlotte,Stray Dogs,anger,hard rock,Youth Authority,0.3668639053,90,0,49
Good Charlotte,East Coast Anthem,anger,hard rock,Good Charlotte,0.5147928994,97,1,50
Good Riddance,Darkest Days,anger,hard rock,My Republic,0.9408284024,97,0,32
Good Riddance,Dont Have Time,anger,hard rock,Thoughts and Prayers,0.5680473373,95,0,57
Good Shoes,Under Control,joy,rock,"No Hope, No Future (Bonus Tracks Version)",0.674556213,84,1,66
Good Shoes,City by the Sea,sadness,rock,"No Hope, No Future (Bonus Tracks Version)",0.6153846154,59,66,61
Good Shoes,Morden,sadness,rock,Think Before You Speak,0.8402366864,92,6,38
Goodshirt,You Know Who Little T Reply,anger,hard rock,Good,0.8224852071,41,42,64
Goodshirt,Drugs,anger,hard rock,Good,0.8224852071,41,42,64
Gordi,Can We Work It Out,joy,indie,Reservoir,0.550295858,76,22,72
Gordi,Heaven I Know,sadness,indie,Reservoir,0.6449704142,38,57,44
Gordi,So Here We Are,joy,indie,Clever Disguise,0.5443786982,57,34,66
Gordi,Nothings as It Seems,sadness,indie,Clever Disguise,0.426035503,70,51,68
Gordi,On My Side,anger,indie,Reservoir,0.4615384615,77,59,62
Gordi,Wanting,joy,indie,Clever Disguise,0.4378698225,82,18,55
Gordi,Long Way,sadness,indie,Reservoir,0.5621301775,29,91,66
Gordi,Extraordinary Life,joy,indie,Our Two Skins,0.5266272189,45,73,56
Gordi,Aeroplane Bathroom,sadness,indie,Our Two Skins,0.349112426,26,98,36
Gordi,Bitter End,anger,indie,Reservoir,0.5443786982,43,39,56
Gordi,All the Light We Cannot See,joy,indie,Reservoir,0.4437869822,55,59,32
Gordi,Volcanic,sadness,indie,Our Two Skins,0.6449704142,30,96,58
Gordi,Sandwiches,anger,indie,Sandwiches,0.550295858,58,8,65
Gordi,Unready,sadness,indie,Our Two Skins,0.4674556213,46,32,45
Gordi,Myriad,fear,indie,Reservoir,0.3846153846,29,89,32
Gordon Haskell,How Wonderful You Are,joy,rock,Harry's Bar,0.3786982249,35,60,42
Gordon Lightfoot,1994 The Sundown,anger,hard rock,Sundown,0.4437869822,43,33,79
Gordon Lightfoot,Brave Mountaineers,anger,hard rock,Don Quixote,0.3609467456,47,39,68
Gordon Lightfoot,Broken Dreams,anger,hard rock,Salute,0.650887574,78,1,58
Gordon Lightfoot,Endless Wire,anger,hard rock,Endless Wire,0.6035502959,60,43,41
Gordon Lightfoot,High And Dry,anger,hard rock,Sundown,0.349112426,47,67,64
Gordon Lightfoot,Tattoo,anger,hard rock,Salute,0.4674556213,32,76,58
Gordon Lightfoot,Borderstone,anger,hard rock,Sundown,0.4437869822,43,33,79
Gordon Lightfoot,Fine As Fine Can Be,anger,hard rock,All Live,0.4437869822,33,61,55
Gordon Lightfoot,Love And Maple Syrup,anger,hard rock,Summer Side of Life,0.3846153846,44,76,59
Gordon Lightfoot,On Susan's Floor,anger,hard rock,Don Quixote,0.8165680473,19,87,45
Gordon Lightfoot,Only Love Would Know,anger,hard rock,The Complete Albums 1970-1998,0.3372781065,14,88,48
Gordon Lightfoot,Stone Cold Sober,anger,hard rock,Summertime Dream,0.9171597633,38,12,31
Gordon's Grandson,Like Other Girls,sadness,indie,My Lover Girl,0.5443786982,84,1,52
Gorillaz,Punk,anger,hard rock,Gorillaz,0.7278106509,67,0,50
Gorillaz,New Genius Brother,anger,hard rock,Gorillaz,0.8165680473,79,12,56
Gorillaz,Slow Country,anger,hard rock,Gorillaz,0.6686390533,62,19,64
Gorillaz,Clint Eastwood Phi Life Cypher Version,anger,hard rock,G-Sides,0.8106508876,70,0,61
Gorillaz,Stop the Dams,anger,hard rock,D-Sides,0.4082840237,48,69,38
Gorillaz,Highway Under Construction,anger,hard rock,D-Sides,0.4852071006,32,1,71
Gorillaz,The Speak It Mountains,anger,hard rock,The Fall,0.1775147929,45,91,44
Gorillaz,Samba at 13,anger,hard rock,Gorillaz,0.349112426,72,18,82
Gorky's Zygotic Mynci,Spanish Dance Troupe,joy,indie,Spanish Dance Troupe,0.4911242604,59,71,50
Gossip,Heavy Cross,joy,indie,Live In Liverpool / Music For Men,0.5266272189,69,8,79
Gossip,Standing in the Way of Control,sadness,indie,Standing in the Way of Control,0.5147928994,92,1,70
Gossip,Move in the Right Direction,joy,indie,A Joyful Noise,0.5680473373,88,3,76
Gossip,Perfect World,anger,hard rock,A Joyful Noise,0.5562130178,80,0,67
Gossip,Get a Job,joy,indie,A Joyful Noise,0.5147928994,66,0,72
Gossip,Casualties of War,sadness,indie,A Joyful Noise,0.5088757396,58,8,72
Gossip,Men in Love,joy,indie,Live In Liverpool / Music For Men,0.5266272189,67,4,78
Gossip,Where the Girls Are,love,indie,That's Not What I Heard,0.6449704142,92,15,63
Gotthard,One Life One Soul,joy,hard rock,G.,0.7041420118,28,85,32
Gotthard,Heaven,sadness,hard rock,Homerun,0.6923076923,68,12,48
Gotthard,Feel What I Feel,joy,hard rock,Bang!,0.5029585799,72,0,50
Gotthard,Looking At You,joy,hard rock,One Life One Soul,0.6449704142,85,14,53
Gotthard,Anytime Anywhere,joy,hard rock,Lipservice,0.4852071006,87,1,58
Gotye,Out Here in the Cold,anger,hard rock,Boardface,0.5266272189,42,48,67
Grabbitz,Here With You Now,sadness,electronic,Here With You Now,0.3313609467,70,0,61
Grabbitz,Float Away,fear,electronic,Better With Time,0.3786982249,88,19,36
Grabbitz,Way Too Deep,anger,electronic,Grabbitz - Friends EP,0.6449704142,76,0,54
Grabbitz,Better With Time,sadness,electronic,Better With Time,0.8461538462,89,11,58
Grabbitz,Polaroid,fear,electronic,Polaroid,0.3313609467,65,19,77
Grabbitz,My Cloud,joy,electronic,My Cloud,0.6686390533,94,32,75
Grabbitz,King / Ghost in a Song,fear,electronic,King / Ghost In A Song,0.5857988166,67,16,53
Grabbitz,Dont Break Me Down,joy,electronic,Things Change,0.4082840237,88,4,62
Grabbitz,Told Ya So,anger,electronic,Told Ya So,0.4082840237,83,1,56
Grabbitz,Dont Let Me Go,anger,electronic,Things Change,0.8461538462,90,15,41
Grabbitz,Friends,joy,electronic,Grabbitz - Friends EP,0.6449704142,85,0,42
Grabbitz,Make You Mine,sadness,electronic,Better With Time,0.8284023669,84,9,56
Grabbitz,Things Change,sadness,electronic,Things Change,0.2485207101,58,3,17
Grabbitz,Turn Around,joy,electronic,Turn Around,0.6804733728,96,0,62
Grabbitz,Roam With You,joy,electronic,Roam With You (Club Mix),0.550295858,86,2,52
Grabbitz,Play This Game,joy,electronic,Things Change,0.3195266272,48,0,63
Grabbitz,I Shouldnt Mind,joy,electronic,Things Change,0.3727810651,92,2,55
Grabbitz,Follow Me,joy,electronic,Things Change,0.2485207101,58,3,17
Grabbitz,I Think That I Might Be Going Crazy,joy,electronic,I Think That I Might Be Going Crazy,0.8816568047,70,2,55
Grace Potter,Shout It Out,anger,hard rock,Daylight,0.5680473373,48,54,51
Grad Party,Feeling,joy,indie,Feeling,0.4082840237,44,30,70
Graham Coxon,Saturday Night,joy,indie,The End Of The F***ing World (Original Songs and Score),0.5857988166,8,87,77
Graham Coxon,Angry Me,surprise,indie,The End Of The F***ing World (Original Songs and Score),0.4970414201,58,15,82
Graham Coxon,Theres Something In The Way That You Cry,sadness,indie,The End Of The F***ing World (Original Songs and Score),0.9289940828,10,98,30
Graham Coxon,You Never Will Be,anger,hard rock,Crow Sit On Blood Tree,0.5857988166,96,0,56
Graham Coxon,In My Room,sadness,indie,The End Of The F***ing World (Original Songs and Score),0.3905325444,68,29,69
Graham Coxon,Bittersweet Bundle Of Misery,joy,indie,Happiness In Magazines,0.5680473373,82,1,63
Graham Coxon,Bus Stop,joy,indie,The End Of The F***ing World (Original Songs and Score),0.6923076923,85,1,53
Graham Coxon,Bottom Bunk,sadness,indie,Happiness In Magazines,0.5207100592,66,8,74
Graham Coxon,You  I,joy,indie,Love Travels At Illegal Speeds,0.5621301775,72,0,64
Graham Coxon,Freakin Out,anger,hard rock,Happiness In Magazines,0.7514792899,91,0,42
Graham Coxon,Thats All I Wanna Do,sadness,indie,The Sky Is Too High,0.6153846154,74,5,32
Graham Coxon,Mash Potato,love,indie,The End of The F***ing World 2 (Original Songs and Score),0.8579881657,18,69,73
Graham Coxon,She Left The Light On,joy,indie,The End Of The F***ing World (Original Songs and Score),0.550295858,29,84,94
Graham Coxon,Lucifers Behind Me,joy,indie,The End Of The F***ing World (Original Songs and Score),0.8816568047,96,22,58
Graham Coxon,I Wish,anger,hard rock,The Sky Is Too High,0.5384615385,91,7,69
Graham Coxon,If You Want Me,sadness,indie,The Spinning Top,0.6094674556,40,10,48
Graham Coxon,Why Are You Crying?,sadness,indie,The End of The F***ing World 2 (Original Songs and Score),0.3727810651,40,48,50
Graham Coxon,See A Better Day,joy,indie,Love Travels At Illegal Speeds,0.3313609467,48,30,70
Graham Coxon,Standing On My Own Again,sadness,indie,Love Travels At Illegal Speeds,0.7218934911,89,0,53
Graham Coxon,In The Morning,joy,indie,The Spinning Top,0.4201183432,35,72,66
Graham Coxon,Roaming Star,sadness,indie,The End Of The F***ing World (Original Songs and Score),0.6923076923,13,88,53
Graham Coxon,Its All Blue,sadness,indie,The End Of The F***ing World (Original Songs and Score),0.4792899408,14,70,62
Graham Coxon,Dont Let Your Man Know,joy,indie,Love Travels At Illegal Speeds,0.8402366864,95,0,47
Graham Coxon,Meaner Than the Sea,fear,indie,The End of The F***ing World 2 (Original Songs and Score),0.2781065089,28,87,46
Graham Coxon,I Dont Wanna Go Out,anger,hard rock,Love Travels At Illegal Speeds,0.8520710059,91,0,48
Graham Riley,Rain,sadness,electronic,Rain,0.798816568,62,33,46
Graham Riley,Pain On My Mind,sadness,electronic,Pain on My Mind,0.7928994083,28,89,48
Gram Parsons,Hickory Wind,joy,rock,The Complete Reprise Sessions,0.3668639053,23,82,36
Gram Parsons,She,sadness,rock,GP,0.4615384615,22,73,44
Gram Parsons,In My Hour of Darkness,anger,hard rock,Grievous Angel,0.4852071006,50,51,62
Gram Parsons,A Song for You,joy,rock,GP,0.3964497041,39,7,44
Gram Parsons,Love Hurts,sadness,rock,Grievous Angel,0.6272189349,30,26,46
Gram Parsons,Gaho - A Song For You English Translation,sadness,rock,GP,0.3964497041,39,7,44
Gram Parsons,Streets of Baltimore,joy,rock,GP,0.5207100592,51,42,67
Gram Parsons,November Nights,fear,rock,Another Side of This Life,0.6390532544,41,62,38
Gram Parsons,Hearts on Fire,love,rock,Grievous Angel,0.6982248521,43,76,37
Grand Avenue,She,sadness,rock,She,0.6094674556,71,54,53
Grand Funk Railroad,Black Licorice,anger,hard rock,We're An American Band (Expanded Edition / Remastered 2002),0.7455621302,94,0,40
Grand Funk Railroad,Gimme Shelter,anger,hard rock,Survival (Expanded Edition),0.5857988166,87,12,32
Grand Funk Railroad,High Falootin' Woman,anger,hard rock,Grand Funk (Red Album) [Expanded Edition],0.550295858,64,3,52
Grand National,Peanut Dreams,anger,hard rock,Kicking the National Habit,0.4792899408,40,49,69
Grand National,Talk Amongst Yourselves,sadness,indie,Kicking the National Habit,0.426035503,81,2,58
Grandaddy,Hes Simple Hes Dumb Hes the Pilot,sadness,indie,The Sophtware Slump,0.5562130178,42,32,31
Grandaddy,Weep,anger,hard rock,The Sophtware Slump,0.5621301775,6,98,33
Grandaddy,The Crystal Lake,sadness,indie,The Sophtware Slump,0.5621301775,68,0,53
Grandaddy,Jed the Humanoid,sadness,indie,The Sophtware Slump,0.5917159763,31,26,23
Grandaddy,Jeds Other Poem Beautiful Ground,surprise,indie,The Sophtware Slump,0.5266272189,18,73,30
Grandaddy,Hewletts Daughter,love,indie,The Sophtware Slump,0.4378698225,64,9,61
Grandaddy,Now Its On,sadness,indie,Sumday,0.573964497,60,1,62
Grandaddy,Miner at the Dial-a-View,joy,indie,The Sophtware Slump,0.4674556213,46,0,60
Grandaddy,So Youll Aim Toward the Sky,joy,indie,The Sophtware Slump,0.1775147929,49,5,27
Grandaddy,Underneath the Weeping Willow,sadness,indie,The Sophtware Slump,0.5621301775,6,98,33
Grandaddy,Chartsengrafs,joy,indie,The Sophtware Slump,0.5857988166,91,1,42
Grandaddy,Broken Household Appliance National Forest,sadness,indie,The Sophtware Slump,0.2899408284,54,0,19
Grandaddy,Stray Dog and the Chocolate Shake,sadness,indie,Sumday,0.5857988166,65,1,68
Grandaddy,Im on Standby,sadness,indie,Sumday,0.4378698225,69,0,57
Grandaddy,Where Im Anymore,sadness,indie,Just Like The Fambly Cat,0.4082840237,41,0,64
Grandaddy,R.I.P. Coyote Condo 5,anger,hard rock,RIP Coyote Condo #5,0.5562130178,29,66,28
Grandaddy,Love Hurts,sadness,indie,Resistance Radio: The Man in the High Castle Album,0.2899408284,34,66,46
Grandaddy,The Group Who Couldnt Say,joy,indie,Sumday,0.4733727811,56,2,66
Grandaddy,Lost on Yer Merry Way,sadness,indie,Sumday,0.3372781065,52,4,27
Grandaddy,El Caminos in the West,sadness,indie,Sumday,0.5325443787,75,1,56
grandson,Blood // Water,joy,indie,Blood // Water,0.7278106509,88,0,51
grandson,Bury Me Face Down,joy,indie,Bury Me Face Down,0.6568047337,63,2,39
grandson,Best Friends,anger,hard rock,Best Friends,0.4082840237,93,0,51
grandson,Identity,sadness,indie,Death Of An Optimist,0.5266272189,73,0,50
grandson,Dirty,sadness,indie,Death Of An Optimist,0.7633136095,84,0,54
grandson,Stick Up,joy,indie,a modern tragedy vol. 1,0.6213017751,93,0,31
grandson,6:00,sadness,indie,a modern tragedy vol. 1,0.3846153846,81,0,29
grandson,Oh No,anger,hard rock,Oh No!!!,0.2958579882,66,1,61
grandson,Riptide,joy,indie,Death Of An Optimist,0.7633136095,88,0,48
grandson,Rock Bottom,joy,indie,Rock Bottom,0.8579881657,70,0,52
grandson,WWIII,sadness,indie,Death Of An Optimist,0.5266272189,64,4,71
grandson,We Did It,joy,indie,Death Of An Optimist,0.8165680473,79,0,28
grandson,Die Young,joy,indie,a modern tragedy vol. 3,0.6686390533,86,0,45
grandson,In Over My Head,sadness,indie,Death Of An Optimist,0.7337278107,82,0,58
grandson,Destroy Me,sadness,indie,a modern tragedy vol. 3,0.2958579882,48,14,50
grandson,Put Me Under,sadness,indie,a modern tragedy vol. 3,0.8461538462,78,0,42
grandson,Death of an Optimist // Intro,sadness,indie,Death Of An Optimist,0.5384615385,54,63,34
grandson,Welcome to Paradise // Outro,joy,indie,Death Of An Optimist,0.349112426,67,2,60
grandson,Bills,joy,indie,Bills,0.4378698225,86,0,59
grandson,The Ballad of G and X // Interlude,anger,hard rock,Death Of An Optimist,0.2426035503,75,29,40
grandson,Pain Shopping,joy,indie,Death Of An Optimist,0.5976331361,67,5,55
grandson,Left Behind,sadness,indie,Death Of An Optimist,0.8639053254,80,1,35
grandson,Blood // Water Acoustic,joy,indie,broken down vol. 1,0.7041420118,40,51,50
grandson,One Step Closer,joy,indie,One Step Closer – Spotify Singles,0.3786982249,94,0,49
grandson,Blood // Water AWOLNATION Remix,joy,indie,Blood // Water (AWOLNATION Remix),0.7278106509,88,0,48
grandson,Well Suck Me,anger,hard rock,Blood // Water,0.7278106509,88,0,51
grandson,Blood // Water Tom Morello Remix,joy,indie,BLOOD // EDITS,0.7278106509,83,0,42
grandson,YOURE NOT A GOOD PERSON,anger,hard rock,Death Of An Optimist,0.5266272189,73,0,50
grandson,Despicable Acoustic,sadness,indie,broken down vol. 1,0.3372781065,48,24,62
Granger Smith,Youre In It,joy,indie,When The Good Guys Win,0.4792899408,88,3,58
Granger Smith,Happens Like That,joy,indie,When The Good Guys Win,0.2958579882,82,20,55
Granger Smith,When The Good Guys Win,joy,indie,When The Good Guys Win,0.6568047337,85,19,62
Granger Smith,We Bleed Maroon,joy,indie,We Bleed Maroon,0.5266272189,40,51,60
Granger Smith,Backroad Song,joy,indie,Remington,0.8461538462,83,4,49
Granger Smith,They Were There,joy,indie,"They Were There, A Hero’s Documentary (Original Motion Picture Soundtrack)",0.8579881657,91,5,45
Granger Smith,Gimme Something,joy,indie,When The Good Guys Win,0.7869822485,86,6,46
Granger Smith,If The Boot Fits,joy,indie,Remington,0.775147929,93,3,53
Granger Smith,Everybody Lives,fear,indie,When The Good Guys Win,0.2899408284,54,68,62
Granger Smith,Buy A Boy A Baseball,joy,indie,"Country Things, Vol. 2",0.7396449704,78,23,58
Granger Smith,The Country Boy Song,anger,hard rock,Dirt Road Driveway,0.3136094675,83,6,63
Granger Smith,Never Too Old,joy,indie,When The Good Guys Win,0.4615384615,83,9,61
Granger Smith,Stutter,joy,indie,When The Good Guys Win,0.5976331361,85,21,61
Granger Smith,Reppin My Roots,joy,indie,When The Good Guys Win,0.7633136095,92,8,53
Granger Smith,Love Aint Blind,joy,indie,When The Good Guys Win,0.6982248521,75,56,63
Granger Smith,5 More Minutes,joy,indie,Don't Listen to the Radio,0.2366863905,51,77,51
Granger Smith,Home Cooked Meal,joy,indie,When The Good Guys Win,0.6568047337,48,45,56
Granger Smith,We Got It,joy,indie,"They Were There, A Hero’s Documentary (Original Motion Picture Soundtrack)",0.7396449704,83,16,46
